latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance
47.46355151105103,9.83401421242953,European Robin,0.0,0.0,0.0,1.0,2013-04-22,Wild
47.08724455556064,10.009943022740233,Duck,1.0,0.0,0.0,0.0,2015-02-21,Livestock
47.36832443263288,8.541116951590077,Goose,0.0,0.0,1.0,0.0,2021-02-28,Livestock
46.80894850754986,8.376441831976198,Goose,1.0,0.0,0.0,0.0,2013-10-13,Livestock
47.39435026470835,8.665391150370914,Duck,0.0,1.0,0.0,0.0,2016-07-04,Livestock
47.442838660098545,7.000068487292198,Barn Swallow,,0.0,,0.0,2019-10-31,Wild
46.58381957518408,7.835056083656178,Eurasian Magpie,,,,0.0,2020-12-08,Wild
47.34847979276469,8.515935060459979,Duck,1.0,0.0,0.0,0.0,2011-08-16,Livestock
46.910052993018446,6.365681754882524,Great Tit,,0.0,0.0,0.0,2016-11-10,Wild
47.14722664557493,7.903914343780401,Turkey,0.0,0.0,0.0,1.0,2014-04-16,Livestock
46.76020295770287,9.61438905034979,Duck,0.0,0.0,,,2010-02-04,Livestock
47.42120173657732,9.375359958937919,Turkey,,,,0.0,2015-06-23,Livestock
47.227386150028345,10.404791484167529,Goose,1.0,0.0,0.0,0.0,2011-10-15,Livestock
47.7021118419424,9.487342009439224,Chicken,1.0,0.0,0.0,0.0,2012-10-04,Livestock
45.93773561264908,7.154727255006123,European Robin,1.0,0.0,0.0,0.0,2010-08-31,Wild
47.118267822772935,8.117359329809823,Goose,0.0,0.0,0.0,1.0,2012-05-19,Livestock
45.982902760105645,8.265834616773608,Goose,1.0,0.0,0.0,0.0,2017-05-29,Livestock
46.03266307432924,7.426498493840363,Duck,0.0,0.0,1.0,0.0,2019-08-05,Livestock
46.923101142841944,7.812151217419732,European Robin,0.0,1.0,0.0,0.0,2023-08-29,Wild
47.16502626061317,7.134051203468042,Duck,0.0,1.0,0.0,0.0,2015-08-14,Livestock
47.390260593143736,9.34956451691073,European Robin,0.0,0.0,0.0,1.0,2010-03-03,Wild
46.382020684818286,6.405097803379956,Goose,0.0,0.0,0.0,1.0,2011-02-21,Livestock
47.680426793476705,8.7464560369334,Blackbird,0.0,0.0,,,2011-08-12,Wild
45.979805230214694,8.848214316375138,Barn Swallow,1.0,0.0,0.0,0.0,2015-12-18,Wild
46.32290004217615,7.55254247650249,House Sparrow,0.0,1.0,0.0,0.0,2014-09-03,Wild
46.119737641694776,7.87420245156323,Goose,0.0,0.0,1.0,0.0,2016-04-01,Livestock
47.1906216996469,9.700548266106892,Duck,0.0,1.0,0.0,0.0,2011-04-27,Livestock
46.85243421915103,9.414107757980208,Common Chaffinch,,0.0,,0.0,2012-02-27,Wild
47.718399926708706,10.463262778955754,Duck,0.0,0.0,1.0,0.0,2023-09-26,Livestock
47.4925400657784,9.411847655814455,Turkey,0.0,1.0,0.0,0.0,2013-09-06,Livestock
46.033912093988384,9.27885849595268,European Robin,0.0,0.0,0.0,1.0,2010-01-02,Wild
47.44081135225417,10.330115283056074,Chicken,0.0,0.0,,,2021-04-24,Livestock
47.47551129727909,6.49395392589358,Duck,1.0,0.0,0.0,0.0,2014-02-05,Livestock
46.4130178901158,10.463033334411847,Goose,,,,,2019-01-11,Livestock
46.68747385532771,8.743124406480575,Great Tit,,0.0,,,2018-05-04,Wild
47.33215455524456,9.818814418585392,Chicken,0.0,0.0,0.0,1.0,2021-02-03,Livestock
46.229550650763365,6.650696720176532,Turkey,0.0,0.0,1.0,0.0,2024-07-21,Livestock
46.43743493872882,8.316471311247685,Duck,0.0,0.0,,,2013-01-17,Livestock
47.13263483033173,8.218089115111077,Great Tit,0.0,1.0,0.0,0.0,2010-02-04,Wild
47.32984622576452,9.335357766398523,Duck,0.0,0.0,1.0,0.0,2014-04-26,Livestock
47.75826298417509,8.82823821260962,Blackbird,0.0,0.0,1.0,0.0,2020-12-01,Wild
47.377971767173555,9.217278252247318,Goose,0.0,0.0,1.0,0.0,2014-08-31,Livestock
47.344102862784126,8.168898880918734,Eurasian Blue Tit,,,,0.0,2018-01-20,Wild
46.829609616202085,10.337245906735008,Eurasian Blue Tit,0.0,1.0,0.0,0.0,2022-01-02,Wild
47.26961829725703,7.313924357998401,European Robin,1.0,0.0,0.0,0.0,2010-12-15,Wild
46.85478633334963,7.8668475107241145,Chicken,0.0,0.0,1.0,0.0,2024-07-03,Livestock
46.602249772334694,8.574958202527526,Eurasian Blue Tit,0.0,0.0,1.0,0.0,2022-01-25,Wild
46.91868138533932,7.349281265908881,House Sparrow,0.0,0.0,0.0,1.0,2017-01-31,Wild
46.2556152310772,7.32325975217612,Common Chaffinch,0.0,1.0,0.0,0.0,2022-05-27,Wild
47.514892862632486,6.083857453247927,Chicken,1.0,0.0,0.0,0.0,2014-09-09,Livestock
47.761189737641885,7.516155377705819,Eurasian Magpie,1.0,0.0,0.0,0.0,2015-04-18,Wild
47.31551650835992,6.676167723184871,Duck,0.0,0.0,0.0,1.0,2019-09-01,Livestock
47.05325228700215,10.340571355504023,Barn Swallow,1.0,0.0,0.0,0.0,2013-02-08,Wild
47.44670144635369,10.483580356505843,European Robin,1.0,0.0,0.0,0.0,2023-01-17,Wild
45.88991652428901,10.214463525350503,Eurasian Blue Tit,0.0,0.0,1.0,0.0,2017-10-31,Wild
47.56100766710598,10.030362594622218,Great Tit,0.0,1.0,0.0,0.0,2022-09-19,Wild
47.52171576386065,10.419788667571929,Blackbird,0.0,0.0,1.0,0.0,2013-01-11,Wild
46.806249593779704,10.121622291303943,Turkey,0.0,0.0,0.0,1.0,2013-11-05,Livestock
46.41655328075564,6.0724107232096936,Blackbird,0.0,,,,2014-07-02,Wild
46.959117001006206,6.640552319623005,Barn Swallow,0.0,0.0,1.0,0.0,2015-12-08,Wild
47.219765189117176,6.4304134372485855,Turkey,0.0,0.0,0.0,1.0,2012-08-25,Livestock
47.465459332954914,8.992419599830153,Eurasian Magpie,0.0,0.0,1.0,0.0,2013-07-13,Wild
46.55702808625053,10.015743806270478,Duck,0.0,1.0,0.0,0.0,2014-05-24,Livestock
46.92473759728703,9.590095599019786,Barn Swallow,1.0,0.0,0.0,0.0,2018-10-18,Wild
45.871474288575534,10.021593809032085,Barn Swallow,0.0,0.0,1.0,0.0,2016-05-02,Wild
46.58162558028633,8.088756401849729,Chicken,1.0,0.0,0.0,0.0,2020-09-16,Livestock
46.12251910814423,6.805978977520045,Chicken,0.0,0.0,0.0,1.0,2015-09-11,Livestock
47.43075567255195,9.837759685677065,Chicken,0.0,0.0,1.0,0.0,2015-03-19,Livestock
45.96106265194211,9.635014025612678,Barn Swallow,1.0,0.0,0.0,0.0,2017-06-20,Wild
46.605825387637246,7.609096147783884,Goose,,0.0,,,2020-03-23,Livestock
47.567081261506424,9.21540637454578,Goose,0.0,0.0,1.0,0.0,2010-09-07,Livestock
46.167536678562314,6.587541620308842,Common Chaffinch,0.0,0.0,1.0,0.0,2019-10-29,Wild
45.919144109863765,9.684850155885186,Chicken,0.0,1.0,0.0,0.0,2015-02-11,Livestock
46.39215666046774,9.344318281403645,European Robin,0.0,0.0,1.0,0.0,2023-06-01,Wild
46.2755648660775,8.602309464980731,Common Chaffinch,0.0,1.0,0.0,0.0,2023-08-21,Wild
47.18450099022146,7.614197128193947,Goose,0.0,0.0,0.0,1.0,2010-01-06,Livestock
47.41589766812633,8.838072822375901,Great Tit,,,0.0,0.0,2014-01-07,Wild
47.7150536019328,10.247673452801424,Eurasian Magpie,0.0,1.0,0.0,0.0,2012-08-15,Wild
46.08889133338789,5.965240138088422,Chicken,0.0,0.0,1.0,0.0,2011-09-13,Livestock
46.8973829540498,10.233616024074156,Goose,0.0,0.0,0.0,1.0,2021-05-16,Livestock
46.9347052198166,6.065102833342121,Goose,0.0,,0.0,,2022-12-25,Livestock
47.65538678026045,10.271379563843961,Eurasian Magpie,,,,0.0,2015-11-26,Wild
45.96287341069426,9.165592670643347,Chicken,0.0,1.0,0.0,0.0,2023-01-24,Livestock
47.351885103836125,9.777800642657285,House Sparrow,1.0,0.0,0.0,0.0,2020-05-21,Wild
45.895642998942044,9.161059460912,Chicken,0.0,1.0,0.0,0.0,2018-07-04,Livestock
46.367460153742044,9.774567761703473,Eurasian Blue Tit,0.0,0.0,0.0,1.0,2011-07-31,Wild
47.78061451960729,7.964286657230503,Goose,0.0,0.0,0.0,1.0,2012-07-25,Livestock
46.4733218551784,6.699438088437701,Duck,0.0,0.0,0.0,1.0,2010-08-05,Livestock
47.68492535442753,6.183340069810429,Goose,0.0,0.0,0.0,1.0,2021-08-10,Livestock
46.42150227000614,6.442319531563112,Barn Swallow,,0.0,,0.0,2012-09-26,Wild
46.691695382791025,9.863110057553456,Turkey,0.0,0.0,0.0,1.0,2021-09-04,Livestock
47.769716837564545,7.055400435458995,Chicken,0.0,0.0,0.0,1.0,2017-03-10,Livestock
47.33711004250921,10.30341665503132,Blackbird,1.0,0.0,0.0,0.0,2020-04-08,Wild
47.378803164474974,9.884826444339248,Duck,,,0.0,0.0,2017-03-20,Livestock
47.26745540069894,8.33145024929471,Chicken,0.0,0.0,1.0,0.0,2022-01-14,Livestock
46.69355079198593,10.235375330609685,Turkey,0.0,0.0,0.0,1.0,2017-05-26,Livestock
47.67807994366202,7.955697580891386,Barn Swallow,1.0,0.0,0.0,0.0,2018-05-01,Wild
46.124731564695864,7.63333605726836,Duck,0.0,0.0,1.0,0.0,2014-04-17,Livestock
47.445647127899626,10.131982287322177,Duck,1.0,0.0,0.0,0.0,2019-03-27,Livestock
47.069336874109815,10.339068464455229,Turkey,0.0,0.0,0.0,1.0,2010-04-19,Livestock
46.86285917069407,6.985295453660706,Duck,1.0,0.0,0.0,0.0,2020-02-20,Livestock
45.88436840914591,6.394387303398321,House Sparrow,,0.0,0.0,0.0,2019-02-07,Wild
46.99790948686648,6.602927919659521,European Robin,,,,,2017-10-17,Wild
47.06047435507405,7.89296123684679,Barn Swallow,0.0,0.0,1.0,0.0,2016-05-05,Wild
46.793564692361166,10.247612915033043,European Robin,1.0,0.0,0.0,0.0,2016-07-01,Wild
46.23248946533313,10.297171314818595,House Sparrow,,,,0.0,2013-02-16,Wild
46.48910137301907,7.724690961483807,Chicken,,0.0,0.0,,2015-02-28,Livestock
46.721193608928665,9.45303859426116,Eurasian Blue Tit,0.0,0.0,0.0,1.0,2013-08-30,Wild
47.80195710017251,6.355848826508665,Duck,0.0,,0.0,,2013-01-31,Livestock
46.5312924470668,10.310161573464018,Duck,0.0,1.0,0.0,0.0,2010-04-27,Livestock
46.949542932148674,9.994107169235425,Turkey,0.0,0.0,0.0,1.0,2020-03-11,Livestock
47.13547630756772,7.254274874784295,Chicken,1.0,0.0,0.0,0.0,2022-01-23,Livestock
46.45706420071698,9.615333003410107,Turkey,0.0,0.0,1.0,0.0,2022-05-22,Livestock
46.205890752550495,7.415921706353638,Goose,0.0,0.0,1.0,0.0,2019-03-19,Livestock
46.83077330895224,9.41447672182245,Goose,0.0,,,,2015-11-23,Livestock
47.034419658085,9.844402911176571,Turkey,0.0,0.0,0.0,1.0,2013-08-01,Livestock
46.34698596234528,6.717501720521884,Eurasian Magpie,1.0,0.0,0.0,0.0,2021-03-29,Wild
47.169167266443154,8.747831783242713,Barn Swallow,0.0,0.0,1.0,0.0,2011-06-01,Wild
46.2299268363363,7.683823481905922,House Sparrow,0.0,0.0,1.0,0.0,2017-09-06,Wild
46.22960998202615,7.600459503846118,Chicken,0.0,1.0,0.0,0.0,2020-08-15,Livestock
45.89179773396615,8.962205500515779,Goose,1.0,0.0,0.0,0.0,2022-10-13,Livestock
46.639123371286715,10.072466389309966,Goose,,0.0,,0.0,2011-08-26,Livestock
47.738286823747714,6.47699796821477,Turkey,1.0,0.0,0.0,0.0,2019-09-17,Livestock
46.078817283304915,10.334646403541841,Turkey,,,,0.0,2017-02-11,Livestock
47.57175456060055,10.05347326659852,Duck,0.0,,,0.0,2024-08-12,Livestock
47.25843041067367,10.097974963370708,Goose,,,0.0,0.0,2016-10-21,Livestock
45.96363083830899,9.84200124731242,Chicken,0.0,0.0,1.0,0.0,2022-12-24,Livestock
47.39478214090435,10.148283765497483,Turkey,1.0,0.0,0.0,0.0,2016-07-10,Livestock
47.2833085609551,6.673512031607688,Goose,1.0,0.0,0.0,0.0,2020-07-12,Livestock
47.29575423033167,9.368166481328474,European Robin,1.0,0.0,0.0,0.0,2020-03-14,Wild
47.68551566821654,9.929382654567792,Chicken,0.0,1.0,0.0,0.0,2012-10-31,Livestock
45.961176701522575,8.504247940854526,Chicken,0.0,,0.0,0.0,2017-10-15,Livestock
47.725584327244974,7.630994478772868,Turkey,0.0,1.0,0.0,0.0,2015-06-29,Livestock
46.52513771809182,6.28595166101789,Blackbird,1.0,0.0,0.0,0.0,2013-07-10,Wild
46.821914282373484,10.065518472794086,Goose,0.0,0.0,0.0,1.0,2014-02-12,Livestock
47.41509433473765,7.416420459564682,Barn Swallow,1.0,0.0,0.0,0.0,2023-09-03,Wild
45.824597903984774,9.998774537988137,Turkey,1.0,0.0,0.0,0.0,2010-02-12,Livestock
46.06076801594435,10.341379451496422,Eurasian Magpie,,,0.0,,2014-06-04,Wild
46.74807154477956,9.202009678194283,Eurasian Blue Tit,1.0,0.0,0.0,0.0,2014-12-26,Wild
46.30747982851654,9.027509767466269,Chicken,0.0,0.0,0.0,1.0,2017-04-17,Livestock
47.73694003281182,9.952576531702647,Common Chaffinch,0.0,0.0,1.0,0.0,2022-11-23,Wild
47.70861368798851,9.998846272206581,European Robin,0.0,0.0,1.0,0.0,2012-06-01,Wild
46.44876586605246,7.899912865026949,Barn Swallow,1.0,0.0,0.0,0.0,2015-08-13,Wild
47.38708363149295,10.212754354833333,Barn Swallow,,0.0,,,2015-01-09,Wild
47.24928357004777,10.192566694133845,Duck,,,0.0,0.0,2012-07-08,Livestock
46.45437780393076,9.42222548485032,Chicken,0.0,0.0,1.0,0.0,2019-08-03,Livestock
47.346892938971045,9.52406478902967,Duck,0.0,1.0,0.0,0.0,2019-08-29,Livestock
47.03639912326389,6.423307508302846,Goose,,0.0,0.0,0.0,2020-05-02,Livestock
46.16711476573569,7.764453148769345,Goose,0.0,1.0,0.0,0.0,2010-06-24,Livestock
46.67698541724498,7.926057886262212,Blackbird,1.0,0.0,0.0,0.0,2014-05-31,Wild
45.943536102043836,9.646824614798795,Goose,0.0,1.0,0.0,0.0,2015-11-09,Livestock
46.236939006022254,6.689224406547564,House Sparrow,0.0,0.0,0.0,1.0,2018-04-04,Wild
45.829201868226086,8.078998543001237,Barn Swallow,0.0,0.0,0.0,1.0,2010-03-30,Wild
47.39862222896202,9.161222300345955,House Sparrow,0.0,1.0,0.0,0.0,2013-10-25,Wild
47.64676505673695,9.092183904026047,Blackbird,1.0,0.0,0.0,0.0,2021-01-21,Wild
47.44933626999673,7.18923202313156,House Sparrow,1.0,0.0,0.0,0.0,2024-04-16,Wild
45.860964337144324,9.277579870942883,Great Tit,1.0,0.0,0.0,0.0,2016-10-12,Wild
47.5594769056529,6.1400117357342925,House Sparrow,0.0,0.0,1.0,0.0,2019-05-31,Wild
47.07426131449686,10.019064353361319,Eurasian Blue Tit,0.0,1.0,0.0,0.0,2014-03-01,Wild
46.52313742554081,6.6546527184645115,Turkey,0.0,1.0,0.0,0.0,2013-11-19,Livestock
47.701470146389546,10.072757745064749,Turkey,0.0,0.0,1.0,0.0,2019-05-23,Livestock
47.21690648551018,8.252520688162937,Chicken,0.0,0.0,,0.0,2013-07-14,Livestock
47.13118834200178,7.178931272954871,Great Tit,0.0,0.0,0.0,1.0,2017-11-24,Wild
46.59982478613901,5.985289200893515,Eurasian Blue Tit,1.0,0.0,0.0,0.0,2013-05-05,Wild
46.0788163257178,9.419561988644745,Chicken,0.0,0.0,0.0,1.0,2013-05-11,Livestock
46.13445279435171,6.852409085356823,Great Tit,0.0,0.0,1.0,0.0,2019-09-08,Wild
45.94773089503927,6.360851240002326,Eurasian Magpie,0.0,,0.0,,2010-01-04,Wild
47.38504480019829,8.62577996172855,Goose,0.0,0.0,0.0,1.0,2020-09-26,Livestock
47.64547347912979,6.957745512949575,House Sparrow,0.0,0.0,1.0,0.0,2020-12-23,Wild
46.790350171993765,7.439809509552164,Duck,0.0,,,,2020-08-25,Livestock
47.20571522243652,6.690595832205712,Chicken,0.0,,0.0,,2018-09-02,Livestock
46.25208415759132,9.71699091552675,Goose,1.0,0.0,0.0,0.0,2022-12-09,Livestock
47.10345885997618,6.361314424170544,Duck,0.0,0.0,0.0,1.0,2015-10-29,Livestock
46.201084148879296,7.884307978077483,Great Tit,0.0,0.0,,,2015-06-12,Wild
46.13351754649335,9.896107643147563,Chicken,0.0,1.0,0.0,0.0,2019-09-19,Livestock
46.122644520890276,10.474342814274763,House Sparrow,0.0,0.0,0.0,1.0,2023-05-15,Wild
46.690491841235634,6.772406437970683,European Robin,0.0,1.0,0.0,0.0,2015-07-17,Wild
47.63407592651094,7.336071527543181,Goose,,0.0,,,2024-07-26,Livestock
47.26859492224277,8.274728850558876,Duck,0.0,0.0,1.0,0.0,2022-05-13,Livestock
47.674226039321596,8.489619976909147,Duck,0.0,0.0,0.0,1.0,2019-08-02,Livestock
47.161766228676036,9.13293797034012,Goose,0.0,0.0,0.0,1.0,2010-12-10,Livestock
46.017554638729194,10.00154873752004,Duck,0.0,1.0,0.0,0.0,2017-10-10,Livestock
47.44873721464028,5.961364513758962,Chicken,0.0,0.0,,,2024-03-01,Livestock
47.5963468498077,8.760434953505007,Chicken,0.0,0.0,0.0,1.0,2015-07-17,Livestock
46.82762090133399,6.115815934222696,Great Tit,0.0,0.0,0.0,1.0,2024-07-27,Wild
45.83714077319457,6.520863210420297,Chicken,0.0,1.0,0.0,0.0,2015-07-16,Livestock
47.74815078347142,9.417790335273335,Goose,0.0,,,0.0,2014-10-07,Livestock
47.55548606396518,7.763917951353038,Chicken,0.0,0.0,1.0,0.0,2014-09-12,Livestock
47.50002675335508,10.423168639562302,Goose,0.0,,0.0,0.0,2015-07-10,Livestock
47.33149353116353,7.245636125038859,Turkey,,0.0,0.0,,2014-03-04,Livestock
46.4699430117542,7.079975288850406,Duck,0.0,0.0,1.0,0.0,2021-09-24,Livestock
47.595597540530875,8.549474250474827,European Robin,0.0,,,,2022-09-18,Wild
46.18712421782136,7.492225064820954,European Robin,0.0,1.0,0.0,0.0,2017-11-03,Wild
46.83268341853541,7.6198822397579615,Duck,0.0,0.0,1.0,0.0,2014-05-06,Livestock
47.03611774861672,8.707175924091285,European Robin,0.0,0.0,0.0,1.0,2017-04-09,Wild
47.53451315814144,6.21330463711204,Goose,0.0,,0.0,,2010-07-19,Livestock
46.80035508623283,10.299194003198725,Goose,0.0,0.0,1.0,0.0,2020-10-16,Livestock
46.1042716710599,7.354200951404185,Common Chaffinch,1.0,0.0,0.0,0.0,2019-01-18,Wild
46.33467443060118,8.212017716261405,Common Chaffinch,0.0,0.0,0.0,1.0,2020-05-18,Wild
46.83915605831226,7.504914803758114,Common Chaffinch,,,,,2022-07-28,Wild
46.54810367223569,7.9292952254869355,House Sparrow,0.0,0.0,1.0,0.0,2017-09-22,Wild
47.57221929540647,8.170529417735505,Chicken,0.0,0.0,1.0,0.0,2010-02-09,Livestock
46.81994794266883,10.243925978341977,Chicken,0.0,0.0,1.0,0.0,2017-04-08,Livestock
47.497239133351115,8.475999541998803,Blackbird,,,0.0,,2022-03-01,Wild
46.69853840162523,7.0179610672269135,Great Tit,0.0,,0.0,0.0,2010-06-12,Wild
47.10831788067185,8.09992911857028,European Robin,1.0,0.0,0.0,0.0,2015-07-28,Wild
47.661504533150946,8.220559709426457,Turkey,0.0,1.0,0.0,0.0,2015-02-26,Livestock
46.24664104820026,8.053992658770364,Eurasian Magpie,0.0,0.0,,0.0,2012-05-03,Wild
46.54006345534369,10.307487764860625,Chicken,,0.0,,0.0,2016-06-21,Livestock
47.04367599224257,8.654160751421147,Barn Swallow,0.0,1.0,0.0,0.0,2013-07-01,Wild
47.315108759270295,10.00964951974035,Chicken,0.0,1.0,0.0,0.0,2018-08-15,Livestock
46.44354136624017,10.338273576749375,European Robin,0.0,,,,2017-01-23,Wild
47.4166811995876,9.271710005578688,Great Tit,,,,0.0,2017-10-10,Wild
47.5918068010938,6.517552390082581,Eurasian Blue Tit,0.0,0.0,0.0,1.0,2016-10-23,Wild
47.19314009902606,6.382372022673115,House Sparrow,0.0,0.0,1.0,0.0,2024-03-26,Wild
46.65338218728716,9.870603672218012,Eurasian Magpie,,0.0,0.0,,2018-01-07,Wild
46.26736452259209,10.220003067218851,Blackbird,,0.0,0.0,0.0,2013-01-07,Wild
46.58579959458331,6.394853280216761,European Robin,0.0,1.0,0.0,0.0,2021-10-29,Wild
47.720153778897966,9.664883965126592,Chicken,0.0,1.0,0.0,0.0,2022-08-03,Livestock
46.85825497863136,9.871011725733798,Duck,0.0,1.0,0.0,0.0,2017-02-18,Livestock
46.50594732900614,9.539796621139462,European Robin,0.0,0.0,,0.0,2023-05-20,Wild
47.75935011518631,7.228360551331442,Eurasian Blue Tit,0.0,0.0,1.0,0.0,2016-11-13,Wild
47.23360882941134,10.067816673225966,Duck,1.0,0.0,0.0,0.0,2023-04-30,Livestock
45.97114000502275,6.835247995021627,House Sparrow,0.0,0.0,0.0,1.0,2010-08-01,Wild
47.40182471954067,8.933403008898702,Eurasian Magpie,0.0,0.0,0.0,1.0,2022-12-22,Wild
46.417440270966836,8.560951747891595,European Robin,0.0,0.0,1.0,0.0,2013-10-15,Wild
46.31826277807203,8.052136571936497,Eurasian Magpie,0.0,,,,2024-07-25,Wild
46.21946680050283,9.821566596813213,Turkey,0.0,,,,2014-05-16,Livestock
47.32115231519777,8.420167002489404,House Sparrow,0.0,0.0,1.0,0.0,2020-06-09,Wild
47.52559267691773,9.329923663078766,Barn Swallow,0.0,1.0,0.0,0.0,2012-02-21,Wild
46.838671851083845,7.782432169627425,European Robin,0.0,0.0,0.0,0.0,2022-03-15,Wild
45.96769120693301,8.314270720434351,Duck,0.0,0.0,0.0,,2013-02-21,Livestock
46.66272611453225,8.790068285004347,Duck,,,0.0,,2017-03-07,Livestock
47.37572112769216,7.81403435531757,Turkey,1.0,0.0,0.0,0.0,2022-09-22,Livestock
47.5801811222584,9.578351689164176,Chicken,0.0,0.0,0.0,0.0,2024-03-18,Livestock
47.715001819601085,10.094139469471704,European Robin,1.0,0.0,0.0,0.0,2019-09-25,Wild
47.477809847622545,10.435396389063104,Goose,0.0,,,0.0,2017-09-17,Livestock
47.77317345804446,7.828195110353167,Goose,0.0,0.0,1.0,0.0,2021-02-24,Livestock
46.37908005863271,8.524390130018585,Duck,0.0,,,,2023-02-19,Livestock
47.7364515717719,9.781636236975482,Chicken,0.0,0.0,1.0,0.0,2022-12-26,Livestock
46.9823909092961,7.7772899988369515,Chicken,,0.0,0.0,0.0,2013-11-12,Livestock
47.350541506589096,8.112493854339903,Chicken,0.0,0.0,1.0,0.0,2012-02-24,Livestock
47.73888759289231,9.116991294366537,Duck,1.0,0.0,0.0,0.0,2018-08-03,Livestock
47.1474826953683,10.041731800602115,Eurasian Magpie,0.0,0.0,0.0,0.0,2013-05-19,Wild
46.87682201644552,6.985019896511808,Turkey,1.0,0.0,0.0,0.0,2023-08-13,Livestock
46.8471655454087,9.445528401318711,Turkey,0.0,1.0,0.0,0.0,2016-05-15,Livestock
47.22661347261208,10.31621522776851,Common Chaffinch,0.0,1.0,0.0,0.0,2024-05-06,Wild
46.75005425802508,9.141557723601542,Eurasian Magpie,,0.0,,,2016-08-18,Wild
46.95206356116124,8.615113829384965,Goose,0.0,1.0,0.0,0.0,2022-04-11,Livestock
47.44881344419131,8.319822078748345,Chicken,0.0,0.0,1.0,0.0,2013-07-21,Livestock
45.87821626706657,8.832468266566696,Eurasian Blue Tit,0.0,0.0,,0.0,2023-01-04,Wild
46.07768484447751,8.573434924819903,Eurasian Magpie,,,0.0,0.0,2024-03-12,Wild
47.51347984429565,9.712524965268578,Chicken,0.0,0.0,1.0,0.0,2012-05-22,Livestock
46.39902245160016,9.21692176921178,Chicken,0.0,0.0,,0.0,2021-06-09,Livestock
46.04465158729259,8.455966301743688,Duck,1.0,0.0,0.0,0.0,2018-11-10,Livestock
46.8223318091437,10.389841193650948,Chicken,,0.0,,,2023-12-28,Livestock
46.292499426462335,8.194390560976988,Barn Swallow,0.0,0.0,1.0,0.0,2014-08-18,Wild
46.55958033287499,8.52307732110272,Eurasian Magpie,,0.0,,,2019-12-14,Wild
46.583905629460205,8.818752293874095,Barn Swallow,0.0,0.0,0.0,,2014-02-08,Wild
46.07165899562619,6.325539541718511,Goose,1.0,0.0,0.0,0.0,2023-02-06,Livestock
46.89522891152756,7.106843191981022,Duck,,,,,2011-06-01,Livestock
47.00854573826327,9.27649119116434,Common Chaffinch,,0.0,,0.0,2020-01-21,Wild
46.56404709441876,8.947062616955026,Duck,0.0,0.0,0.0,1.0,2019-07-16,Livestock
47.250203873501746,7.642575230799858,Goose,1.0,0.0,0.0,0.0,2020-01-17,Livestock
46.81131512756994,9.189351712185378,Common Chaffinch,0.0,1.0,0.0,0.0,2016-02-20,Wild
47.11969124060911,8.889917687758643,Goose,0.0,,,,2019-10-03,Livestock
46.001892885088836,7.161237687221926,Eurasian Magpie,,0.0,0.0,0.0,2010-05-31,Wild
46.37952429572149,9.750821429792687,Chicken,0.0,0.0,0.0,1.0,2023-08-23,Livestock
46.15473127794372,9.121422987551112,Barn Swallow,,,,,2014-03-26,Wild
47.149632904024564,10.03230649557724,Goose,,,,0.0,2013-07-25,Livestock
46.54937603294499,9.426295662741389,Goose,0.0,,0.0,,2015-12-27,Livestock
47.12564508549271,7.244508146403304,House Sparrow,0.0,0.0,,,2020-07-30,Wild
47.21890175503542,9.551569519557741,Turkey,0.0,,,,2015-09-26,Livestock
46.31973106727688,8.08198184726864,Duck,0.0,,0.0,0.0,2013-03-25,Livestock
46.68594327532919,9.606315942907194,Duck,0.0,,0.0,0.0,2011-08-04,Livestock
47.110949482106705,8.778103868701145,Eurasian Magpie,0.0,,,,2012-04-06,Wild
47.69765379012619,6.5133060968896945,Chicken,,0.0,,0.0,2017-07-12,Livestock
47.686629831712146,6.235722042435888,Great Tit,0.0,0.0,1.0,0.0,2010-06-13,Wild
46.3294877475246,10.30634217715653,Turkey,0.0,0.0,0.0,,2021-01-08,Livestock
46.77486026235368,6.157921868008874,European Robin,0.0,1.0,0.0,0.0,2010-05-10,Wild
47.64987674328499,7.720373532466958,Goose,0.0,1.0,0.0,0.0,2017-01-06,Livestock
46.90113078642916,10.0333481267664,Eurasian Magpie,0.0,0.0,0.0,1.0,2022-09-15,Wild
46.75365889161311,7.62412715841168,Duck,,,,,2013-12-29,Livestock
45.87226359093345,6.87938222804102,Duck,0.0,1.0,0.0,0.0,2015-06-22,Livestock
47.67799080686319,6.842541128756853,European Robin,0.0,0.0,0.0,1.0,2019-02-09,Wild
46.888574623135426,6.880581445816256,Chicken,0.0,,0.0,,2014-07-31,Livestock
46.6730212852125,9.223680029626042,Barn Swallow,0.0,0.0,0.0,1.0,2020-01-21,Wild
45.93056247290929,9.382051481431024,Chicken,0.0,0.0,,0.0,2015-11-30,Livestock
47.60288556890007,7.823876170318664,Turkey,0.0,0.0,1.0,0.0,2011-02-11,Livestock
46.83603232522251,6.132987436492981,Duck,0.0,,,0.0,2016-09-28,Livestock
47.779985496204446,6.214402869374132,Barn Swallow,0.0,0.0,1.0,0.0,2015-08-16,Wild
47.56901014869441,10.409431660275672,Eurasian Magpie,0.0,0.0,1.0,0.0,2010-02-12,Wild
46.44351862698418,9.722683794530521,House Sparrow,1.0,0.0,0.0,0.0,2020-06-11,Wild
